trip_id,trip_year,trip_month,trip_date,season,boat_type,boat_name,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_knots,avg_speed_kmh,trip_days,trip_duration_category,port_name,region,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_height_m,weather_factor,total_hours,fuel_per_hour,fuel_per_km,fuel_liters,ice_kg,water_liters,fuel_price_per_liter,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr,fuel_cost_share,ice_cost_share,water_cost_share,ice_per_crew_day,water_per_crew_day,is_multi_day,has_engine,is_deep_sea
15237,2025,9,2025-09-03,Southwest_Monsoon,OBFR,Outboard Fiberglass,58,petrol,6,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.3766,80.7393,50.45,6.7,0.85,0.96,15.4,8.5,2.59,130.88,63.98,34.8,299.0,39133.12,767.76,174.0,40074.88,0.976,0.019,0.004,5.33,2.9,1,1,0
6259,2023,11,2023-11-15,Northeast_Monsoon,OBFR,Outboard Fiberglass,32,petrol,3,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.7746,81.5159,84.61,10.1,0.74,1.09,12.2,4.99,0.72,60.9,19.53,10.24,356.0,21680.4,234.36,51.2,21965.96,0.987,0.011,0.002,6.51,3.41,0,1,0
9619,2023,7,2023-07-19,Southwest_Monsoon,OBFR,Outboard Fiberglass,28,petrol,4,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,7.639,79.8654,47.93,27.6,0.69,1.24,10.6,5.02,1.11,53.19,20.25,11.83,328.0,17446.32,243.0,59.15,17748.47,0.983,0.014,0.003,5.06,2.96,0,1,0
5863,2023,12,2023-12-25,Northeast_Monsoon,OBFR,Outboard Fiberglass,86,petrol,5,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,8.8031,80.0869,95.82,15.8,0.66,1.13,21.1,13.52,2.98,285.35,52.48,29.82,346.0,98731.1,629.76,149.1,99509.96,0.992,0.006,0.001,5.25,2.98,1,1,0
9806,2023,8,2023-08-10,Southwest_Monsoon,OBFR,Outboard Fiberglass,52,petrol,4,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.8458,79.732,16.89,25.6,0.68,1.15,8.9,8.91,4.7,79.33,19.45,10.81,348.0,27606.84,233.4,54.05,27894.29,0.99,0.008,0.002,4.86,2.7,0,1,0
5849,2023,12,2023-12-13,Northeast_Monsoon,OBFR,Outboard Fiberglass,50,petrol,3,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.1803,79.5,39.79,22.9,0.99,1.28,22.0,9.82,5.43,216.01,30.95,17.78,346.0,74739.46,371.4,88.9,75199.76,0.994,0.005,0.001,5.16,2.96,1,1,0
2754,2022,12,2022-12-21,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,10,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.6263,79.9502,7.67,8.2,2.08,0.97,10.9,2.14,3.03,23.28,19.43,11.39,365.0,8497.2,233.16,56.95,8787.31,0.967,0.027,0.006,6.48,3.8,0,1,0
13643,2024,5,2024-05-18,Southwest_Monsoon,IMUL,Industrial Multi-day,446,diesel,16,10000,30000,10.0,18.52,23,Multi_Day,Negombo,Western,7.209,79.835,6.4079,80.6988,130.5,6.3,2.32,0.93,178.0,34.89,47.59,6210.41,4344.58,4967.64,333.0,2068066.53,52134.96,0.0,2120201.49,0.975,0.025,0.0,11.81,13.5,1,1,1
10192,2024,8,2024-08-13,Southwest_Monsoon,MDBT,Motorized Day Boat,66,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Colombo,Western,6.9271,79.8612,6.6691,80.6603,92.78,22.0,1.2,1.26,15.1,7.69,1.25,116.16,53.24,136.49,317.0,36822.72,638.88,682.45,38144.05,0.965,0.017,0.018,6.66,17.06,0,1,0
8035,2023,11,2023-11-18,Northeast_Monsoon,OBFR,Outboard Fiberglass,68,petrol,6,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9864,80.7411,58.01,28.6,1.98,1.26,17.5,13.47,4.06,235.66,57.15,38.24,356.0,83894.96,685.8,191.2,84771.96,0.99,0.008,0.002,4.76,3.19,1,1,0
16836,2025,12,2025-12-08,Northeast_Monsoon,OBFR,Outboard Fiberglass,48,petrol,5,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.3663,80.4142,40.83,14.9,0.59,1.14,8.5,8.75,1.82,74.41,25.92,14.41,294.0,21876.54,311.04,72.05,22259.63,0.983,0.014,0.003,5.18,2.88,0,1,0
15027,2025,2,2025-02-06,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,18,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.7187,79.8597,17.7,10.4,1.22,1.14,9.0,4.37,2.22,39.33,18.26,10.37,183.0,7197.39,219.12,51.85,7468.36,0.964,0.029,0.007,6.09,3.46,0,1,0
10761,2024,11,2024-11-08,Northeast_Monsoon,MDBT,Motorized Day Boat,92,diesel,7,2000,1000,13.0,24.076,3,Multi_Day,Colombo,Western,6.9271,79.8612,7.6303,80.0988,82.47,25.8,0.5,1.27,33.2,12.18,4.9,404.22,161.22,349.79,283.0,114394.26,1934.64,0.0,116328.9,0.983,0.017,0.0,7.68,16.66,1,1,0
7375,2023,3,2023-03-10,Northeast_Monsoon,MDBT,Motorized Day Boat,135,diesel,7,2000,1000,13.0,24.076,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.6463,80.1549,15.93,24.3,1.95,1.15,14.7,14.03,12.95,206.27,92.57,215.13,405.0,83539.35,1110.84,0.0,84650.19,0.987,0.013,0.0,6.61,15.37,1,1,0
10709,2024,5,2024-05-27,Southwest_Monsoon,OBFR,Outboard Fiberglass,74,petrol,3,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,5.9,79.8716,45.94,29.7,0.75,1.29,11.6,14.49,3.66,168.11,21.5,8.66,368.0,61864.48,258.0,43.3,62165.78,0.995,0.004,0.001,7.17,2.89,0,1,0
5998,2023,5,2023-05-21,Southwest_Monsoon,OBFR,Outboard Fiberglass,75,petrol,6,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.6111,48.66,6.5,1.58,0.92,11.3,11.12,2.58,125.66,29.99,19.28,333.0,41844.78,359.88,96.4,42301.06,0.989,0.009,0.002,5.0,3.21,0,1,0
12264,2024,11,2024-11-21,Northeast_Monsoon,OBFR,Outboard Fiberglass,44,petrol,5,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.1154,81.0947,62.3,29.3,1.6,1.18,16.0,8.15,2.09,130.38,53.23,26.92,311.0,40548.18,638.76,134.6,41321.54,0.981,0.015,0.003,5.32,2.69,1,1,0
19733,2025,10,2025-10-17,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,12,kerosene,3,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,7.1078,79.6966,27.09,28.3,1.49,1.16,13.1,3.19,1.54,41.81,20.03,8.6,180.0,7525.8,240.36,43.0,7809.16,0.964,0.031,0.006,6.68,2.87,0,1,0
19732,2025,8,2025-08-15,Southwest_Monsoon,OBFR,Outboard Fiberglass,75,petrol,6,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.7489,79.9581,11.29,26.2,1.14,1.23,12.6,13.11,14.63,165.15,56.15,32.92,305.0,50370.75,673.8,164.6,51209.15,0.984,0.013,0.003,4.68,2.74,1,1,0
1282,2022,2,2022-02-05,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,15,kerosene,2,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.0841,80.0875,15.13,17.3,0.72,1.05,10.9,3.32,2.39,36.19,19.06,10.75,87.0,3148.53,228.72,53.75,3431.0,0.918,0.067,0.016,9.53,5.38,0,1,0
5290,2023,3,2023-03-03,Northeast_Monsoon,IMUL,Industrial Multi-day,365,diesel,17,10000,30000,10.0,18.52,22,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,79.5,718.47,7.9,1.56,0.96,276.4,28.42,10.93,7855.51,5451.62,6068.35,405.0,3181481.55,65419.44,0.0,3246900.99,0.98,0.02,0.0,14.58,16.23,1,1,1
10784,2024,1,2024-01-26,Northeast_Monsoon,IMUL,Industrial Multi-day,349,diesel,14,10000,30000,10.0,18.52,14,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,5.9,79.5,720.72,18.4,1.94,1.01,171.5,25.55,6.08,4381.24,2812.76,3236.35,358.0,1568483.92,33753.12,0.0,1602237.04,0.979,0.021,0.0,14.35,16.51,1,1,1
11067,2024,10,2024-10-20,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,12,kerosene,2,300,100,8.0,14.816,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.5696,81.2544,3.21,20.8,1.87,1.22,9.9,3.16,9.74,31.26,18.36,10.91,183.0,5720.58,220.32,54.55,5995.45,0.954,0.037,0.009,9.18,5.46,0,1,0
19688,2025,10,2025-10-12,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,23,kerosene,4,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.8009,31.61,17.3,2.25,1.0,14.2,4.87,2.19,69.18,18.94,11.74,180.0,12452.4,227.28,58.7,12738.38,0.978,0.018,0.005,4.74,2.94,0,1,0
4021,2022,7,2022-07-15,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,14,kerosene,4,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9317,81.0246,23.78,21.4,1.02,1.24,9.3,3.8,1.49,35.36,20.91,10.33,87.0,3076.32,250.92,51.65,3378.89,0.91,0.074,0.015,5.23,2.58,0,1,0
16141,2025,3,2025-03-08,Northeast_Monsoon,MDBT,Motorized Day Boat,133,diesel,9,2000,1000,13.0,24.076,4,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.4041,81.9,130.85,22.5,2.23,1.21,38.2,16.29,4.75,622.12,290.89,459.85,286.0,177926.32,3490.68,0.0,181417.0,0.981,0.019,0.0,8.08,12.77,1,1,1
6826,2023,1,2023-01-16,Northeast_Monsoon,MDBT,Motorized Day Boat,117,diesel,6,2000,1000,13.0,24.076,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,79.5,149.47,12.4,0.55,1.0,21.0,10.58,1.49,222.27,46.61,81.02,405.0,90019.35,559.32,405.1,90983.77,0.989,0.006,0.004,7.77,13.5,0,1,1
18361,2025,12,2025-12-10,Northeast_Monsoon,OBFR,Outboard Fiberglass,47,petrol,4,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,6.8763,79.7652,37.79,7.6,1.03,0.92,10.0,6.22,1.65,62.17,20.3,13.48,294.0,18277.98,243.6,67.4,18588.98,0.983,0.013,0.004,5.08,3.37,0,1,0
12084,2024,9,2024-09-13,Southwest_Monsoon,MDBT,Motorized Day Boat,70,diesel,6,2000,1000,13.0,24.076,4,Multi_Day,Colombo,Western,6.9271,79.8612,7.0774,80.1973,40.68,17.9,1.02,1.09,29.0,8.2,5.85,237.82,178.3,394.47,307.0,73010.74,2139.6,0.0,75150.34,0.972,0.028,0.0,7.43,16.44,1,1,0
11051,2024,3,2024-03-04,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,18,kerosene,4,300,100,8.0,14.816,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.8852,80.9672,47.35,12.9,0.76,1.1,16.1,4.14,1.41,66.68,19.36,10.39,262.0,17470.16,232.32,51.95,17754.43,0.984,0.013,0.003,4.84,2.6,0,1,0
8331,2023,9,2023-09-11,Southwest_Monsoon,OBFR,Outboard Fiberglass,75,petrol,3,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,5.9064,81.7075,69.49,9.4,0.82,0.96,18.9,11.18,3.04,211.37,28.76,17.06,361.0,76304.57,345.12,85.3,76734.99,0.994,0.004,0.001,4.79,2.84,1,1,0
10078,2024,11,2024-11-21,Northeast_Monsoon,MDBT,Motorized Day Boat,132,diesel,9,2000,1000,13.0,24.076,4,Multi_Day,Beruwala,Western,6.0535,80.2209,6.8181,80.3805,86.83,14.2,1.12,1.03,35.4,14.48,5.9,512.71,258.57,566.53,283.0,145096.93,3102.84,0.0,148199.77,0.979,0.021,0.0,7.18,15.74,1,1,0
8993,2023,9,2023-09-18,Southwest_Monsoon,IMUL,Industrial Multi-day,236,diesel,12,10000,30000,10.0,18.52,31,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,81.9,416.01,7.5,1.82,0.92,244.3,16.47,9.67,4024.56,4986.87,5995.22,341.0,1372374.96,59842.44,0.0,1432217.4,0.958,0.042,0.0,13.41,16.12,1,1,1
9818,2023,3,2023-03-06,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Negombo,Western,7.209,79.835,7.1454,79.7897,8.66,5.7,1.72,0.98,12.6,0.0,0.0,0.0,21.34,11.27,0.0,0.0,256.08,56.35,312.43,0.0,0.82,0.18,21.34,11.27,0,0,0
16874,2025,1,2025-01-03,Northeast_Monsoon,OBFR,Outboard Fiberglass,48,petrol,5,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9,81.0911,34.99,13.0,1.03,1.15,8.6,8.86,2.18,76.2,24.74,13.11,309.0,23545.8,296.88,65.55,23908.23,0.985,0.012,0.003,4.95,2.62,0,1,0
10646,2024,1,2024-01-10,Northeast_Monsoon,MDBT,Motorized Day Boat,135,diesel,7,2000,1000,13.0,24.076,5,Multi_Day,Kalpitiya,North Western,8.556,79.8,7.3512,80.0853,137.6,24.6,1.93,1.22,50.6,15.77,5.8,797.8,243.6,547.38,358.0,285612.4,2923.2,0.0,288535.6,0.99,0.01,0.0,6.96,15.64,1,1,1
13993,2024,5,2024-05-07,Southwest_Monsoon,MDBT,Motorized Day Boat,83,diesel,10,2000,1000,13.0,24.076,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,79.5,141.76,9.5,1.89,0.96,26.9,7.9,1.5,212.38,165.13,289.48,333.0,70722.54,1981.56,0.0,72704.1,0.973,0.027,0.0,8.26,14.47,1,1,1
19989,2025,6,2025-06-02,Southwest_Monsoon,OBFR,Outboard Fiberglass,68,petrol,3,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.6097,79.5,92.76,10.5,1.16,1.03,17.6,9.75,1.85,171.57,30.91,19.45,293.0,50270.01,370.92,97.25,50738.18,0.991,0.007,0.002,5.15,3.24,1,1,0
9710,2023,12,2023-12-19,Northeast_Monsoon,OBFR,Outboard Fiberglass,42,petrol,4,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,7.6464,79.9102,49.34,23.6,2.14,1.17,11.8,7.7,1.84,90.91,22.21,10.59,346.0,31454.86,266.52,52.95,31774.33,0.99,0.008,0.002,5.55,2.65,0,1,0
6896,2023,12,2023-12-27,Northeast_Monsoon,MDBT,Motorized Day Boat,145,diesel,9,2000,1000,13.0,24.076,1,Single_Day,Beruwala,Western,6.0535,80.2209,5.9,80.2365,119.9,11.1,0.88,1.1,18.0,14.85,2.23,267.22,61.76,135.17,329.0,87915.38,741.12,675.85,89332.35,0.984,0.008,0.008,6.86,15.02,0,1,1
15370,2025,3,2025-03-14,Northeast_Monsoon,OBFR,Outboard Fiberglass,66,petrol,5,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.2463,79.5,90.42,16.3,1.62,1.04,14.5,10.72,1.72,155.43,25.95,15.98,309.0,48027.87,311.4,79.9,48419.17,0.992,0.006,0.002,5.19,3.2,0,1,0
11679,2024,6,2024-06-15,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,20,kerosene,2,300,100,8.0,14.816,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.8409,79.5489,42.02,29.5,1.65,1.28,15.3,5.67,2.06,86.68,21.04,11.29,202.0,17509.36,252.48,56.45,17818.29,0.983,0.014,0.003,10.52,5.64,0,1,0
8962,2023,7,2023-07-12,Southwest_Monsoon,MDBT,Motorized Day Boat,63,diesel,6,2000,1000,13.0,24.076,3,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.2556,81.2421,83.01,25.6,1.54,1.29,34.7,8.04,3.36,278.94,122.27,256.34,308.0,85913.52,1467.24,0.0,87380.76,0.983,0.017,0.0,6.79,14.24,1,1,0
5474,2023,7,2023-07-22,Southwest_Monsoon,IMUL,Industrial Multi-day,336,diesel,12,10000,30000,10.0,18.52,41,Multi_Day,Galle,Southern,6.1241,81.1185,6.831,79.5,308.85,18.3,1.53,1.05,408.6,27.38,36.22,11186.81,5400.25,6573.25,308.0,3445537.48,64803.0,0.0,3510340.48,0.982,0.018,0.0,10.98,13.36,1,1,1
6402,2023,9,2023-09-18,Southwest_Monsoon,OBFR,Outboard Fiberglass,70,petrol,4,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.4925,80.0482,52.41,14.4,1.36,1.12,8.9,12.53,2.13,111.49,20.25,12.47,361.0,40247.89,243.0,62.35,40553.24,0.992,0.006,0.002,5.06,3.12,0,1,0
3725,2022,4,2022-04-13,Northeast_Monsoon,OBFR,Outboard Fiberglass,54,petrol,3,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,7.1203,79.7974,10.7,14.0,2.41,1.07,9.5,9.26,8.22,87.95,18.6,8.66,254.0,22339.3,223.2,43.3,22605.8,0.988,0.01,0.002,6.2,2.89,0,1,0
3739,2022,10,2022-10-13,Southwest_Monsoon,IMUL,Industrial Multi-day,311,diesel,14,10000,30000,10.0,18.52,42,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.8,79.5,702.72,28.0,0.36,1.23,493.4,30.9,21.7,15247.35,8664.27,8262.49,430.0,6556360.5,103971.24,0.0,6660331.74,0.984,0.016,0.0,14.74,14.05,1,1,1
10221,2024,9,2024-09-20,Southwest_Monsoon,IMUL,Industrial Multi-day,382,diesel,18,10000,30000,10.0,18.52,13,Multi_Day,Kalpitiya,North Western,8.556,79.8,6.4983,80.0554,230.53,28.7,0.72,1.3,154.0,40.92,27.34,6301.69,2409.35,4004.6,307.0,1934618.83,28912.2,0.0,1963531.03,0.985,0.015,0.0,10.3,17.11,1,1,1
13084,2024,8,2024-08-15,Southwest_Monsoon,MDBT,Motorized Day Boat,147,diesel,10,2000,1000,13.0,24.076,4,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.5323,107.38,11.4,0.45,1.08,35.9,16.83,5.63,604.26,323.21,646.99,317.0,191550.42,3878.52,0.0,195428.94,0.98,0.02,0.0,8.08,16.17,1,1,1
8732,2023,11,2023-11-02,Northeast_Monsoon,MDBT,Motorized Day Boat,124,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Negombo,Western,7.209,79.835,7.7083,80.0195,59.13,20.5,0.71,1.23,28.3,15.55,7.44,440.04,181.2,345.95,356.0,156654.24,2174.4,0.0,158828.64,0.986,0.014,0.0,7.55,14.41,1,1,0
12491,2024,4,2024-04-16,Northeast_Monsoon,OBFR,Outboard Fiberglass,48,petrol,3,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.9424,80.1934,36.71,18.7,0.44,1.11,8.1,8.4,1.85,68.05,19.04,11.14,371.0,25246.55,228.48,55.7,25530.73,0.989,0.009,0.002,6.35,3.71,0,1,0
6775,2023,9,2023-09-11,Southwest_Monsoon,OBFR,Outboard Fiberglass,39,petrol,4,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.7942,79.8333,65.08,23.0,2.03,1.25,21.6,6.89,2.29,148.85,42.88,23.46,361.0,53734.85,514.56,117.3,54366.71,0.988,0.009,0.002,5.36,2.93,1,1,0
19980,2025,10,2025-10-07,Southwest_Monsoon,IMUL,Industrial Multi-day,282,diesel,20,10000,30000,10.0,18.52,23,Multi_Day,Negombo,Western,7.209,79.835,5.9,81.7718,358.87,29.4,1.22,1.16,226.4,27.26,17.2,6171.18,5201.12,6575.67,277.0,1709416.86,62413.44,0.0,1771830.3,0.965,0.035,0.0,11.31,14.29,1,1,1
4291,2022,11,2022-11-18,Northeast_Monsoon,IMUL,Industrial Multi-day,295,diesel,19,10000,30000,10.0,18.52,12,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,81.9,500.88,19.3,1.64,1.05,134.0,24.12,6.45,3232.15,3243.41,3365.56,430.0,1389824.5,38920.92,0.0,1428745.42,0.973,0.027,0.0,14.23,14.76,1,1,1
3579,2022,5,2022-05-20,Southwest_Monsoon,OBFR,Outboard Fiberglass,63,petrol,6,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9,81.8706,87.68,7.1,1.67,0.99,13.8,8.76,1.38,120.83,34.42,15.68,338.0,40840.54,413.04,78.4,41331.98,0.988,0.01,0.002,5.74,2.61,0,1,0
12568,2024,8,2024-08-05,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.5338,79.752,5.83,20.5,1.34,1.26,11.5,0.0,0.0,0.0,19.61,9.62,0.0,0.0,235.32,48.1,283.42,0.0,0.83,0.17,9.8,4.81,0,0,0
928,2022,10,2022-10-01,Southwest_Monsoon,MDBT,Motorized Day Boat,128,diesel,8,2000,1000,13.0,24.076,5,Multi_Day,Galle,Southern,6.1241,81.1185,6.9101,80.3882,118.94,14.8,0.5,1.09,49.8,13.52,5.66,673.12,316.5,654.3,430.0,289441.6,3798.0,0.0,293239.6,0.987,0.013,0.0,7.91,16.36,1,1,1
6529,2023,12,2023-12-04,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,14,kerosene,4,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,6.8874,79.5284,37.0,19.6,1.8,1.14,14.6,3.53,1.39,51.57,20.97,11.78,247.0,12737.79,251.64,58.9,13048.33,0.976,0.019,0.005,5.24,2.94,0,1,0
3844,2022,11,2022-11-10,Northeast_Monsoon,OBFR,Outboard Fiberglass,83,petrol,5,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,7.1855,79.9415,30.07,14.9,2.01,1.03,16.7,13.18,7.32,220.11,47.92,28.38,370.0,81440.7,575.04,141.9,82157.64,0.991,0.007,0.002,4.79,2.84,1,1,0
18143,2025,1,2025-01-19,Northeast_Monsoon,OBFR,Outboard Fiberglass,76,petrol,5,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9,80.6775,92.03,17.8,1.95,1.1,12.8,13.45,1.87,172.13,24.67,15.65,309.0,53188.17,296.04,78.25,53562.46,0.993,0.006,0.001,4.93,3.13,0,1,0
10867,2024,1,2024-01-05,Northeast_Monsoon,MDBT,Motorized Day Boat,104,diesel,9,2000,1000,13.0,24.076,3,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,81.9,156.04,25.1,0.61,1.28,33.1,13.67,2.9,452.54,208.76,449.8,358.0,162009.32,2505.12,0.0,164514.44,0.985,0.015,0.0,7.73,16.66,1,1,1
17779,2025,3,2025-03-10,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,18,kerosene,3,300,100,8.0,14.816,1,Single_Day,Negombo,Western,7.209,79.835,7.2533,79.8144,5.42,16.9,1.97,1.06,10.3,4.49,8.53,46.22,21.67,8.83,183.0,8458.26,260.04,44.15,8762.45,0.965,0.03,0.005,7.22,2.94,0,1,0
17400,2025,12,2025-12-13,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.4633,79.829,10.78,29.9,1.54,1.16,10.7,0.0,0.0,0.0,19.42,9.12,0.0,0.0,233.04,45.6,278.64,0.0,0.836,0.164,19.42,9.12,0,0,0
6148,2023,9,2023-09-12,Southwest_Monsoon,MDBT,Motorized Day Boat,83,diesel,9,2000,1000,13.0,24.076,2,Multi_Day,Kalpitiya,North Western,8.556,79.8,8.0744,80.1887,68.53,10.3,1.1,1.04,23.4,8.42,2.88,197.11,144.02,302.02,341.0,67214.51,1728.24,0.0,68942.75,0.975,0.025,0.0,8.0,16.78,1,1,0
8319,2023,7,2023-07-11,Southwest_Monsoon,MDBT,Motorized Day Boat,129,diesel,7,2000,1000,13.0,24.076,4,Multi_Day,Kalpitiya,North Western,8.556,79.8,7.866,79.5363,82.03,19.6,2.09,1.1,37.6,14.45,6.62,543.31,211.56,399.31,308.0,167339.48,2538.72,0.0,169878.2,0.985,0.015,0.0,7.56,14.26,1,1,0
1815,2022,10,2022-10-16,Southwest_Monsoon,MDBT,Motorized Day Boat,117,diesel,6,2000,1000,13.0,24.076,3,Multi_Day,Colombo,Western,6.9271,79.8612,6.2319,79.5828,83.19,6.1,1.52,0.98,29.8,12.26,4.39,365.35,139.95,245.2,430.0,157100.5,1679.4,0.0,158779.9,0.989,0.011,0.0,7.77,13.62,1,1,0
6072,2023,12,2023-12-04,Northeast_Monsoon,OBFR,Outboard Fiberglass,51,petrol,5,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.7546,79.9971,10.46,27.0,2.07,1.18,10.3,9.74,9.59,100.29,23.04,13.46,346.0,34700.34,276.48,67.3,35044.12,0.99,0.008,0.002,4.61,2.69,0,1,0
9300,2023,2,2023-02-19,Northeast_Monsoon,OBFR,Outboard Fiberglass,84,petrol,4,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.277,80.9429,25.8,27.1,0.94,1.25,8.3,15.3,4.92,126.99,19.86,11.79,400.0,50796.0,238.32,58.95,51093.27,0.994,0.005,0.001,4.96,2.95,0,1,0
11847,2024,1,2024-01-06,Northeast_Monsoon,MDBT,Motorized Day Boat,71,diesel,6,2000,1000,13.0,24.076,3,Multi_Day,Colombo,Western,6.9271,79.8612,8.1702,79.5,144.38,8.0,1.03,0.95,41.5,6.75,1.94,279.95,140.79,290.16,358.0,100222.1,1689.48,0.0,101911.58,0.983,0.017,0.0,7.82,16.12,1,1,1
19587,2025,3,2025-03-23,Northeast_Monsoon,MDBT,Motorized Day Boat,61,diesel,9,2000,1000,13.0,24.076,1,Single_Day,Beruwala,Western,6.0535,80.2209,5.9801,80.4206,23.54,10.0,2.26,1.01,9.8,5.93,2.47,58.1,61.29,131.34,286.0,16616.6,735.48,656.7,18008.78,0.923,0.041,0.036,6.81,14.59,0,1,0
9457,2023,11,2023-11-05,Northeast_Monsoon,MDBT,Motorized Day Boat,84,diesel,8,2000,1000,13.0,24.076,2,Multi_Day,Negombo,Western,7.209,79.835,6.5994,79.5,132.69,10.4,2.1,1.05,26.1,9.14,1.8,238.45,129.86,254.3,356.0,84888.2,1558.32,0.0,86446.52,0.982,0.018,0.0,8.12,15.89,1,1,1
5833,2023,1,2023-01-09,Northeast_Monsoon,MDBT,Motorized Day Boat,99,diesel,10,2000,1000,13.0,24.076,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.4173,20.66,25.2,1.86,1.15,13.7,11.52,7.64,157.78,142.06,341.82,405.0,63900.9,1704.72,0.0,65605.62,0.974,0.026,0.0,7.1,17.09,1,1,0
