boat_type_MDBT,boat_type_NMTR,boat_type_OBFR,boat_type_TKBO,engine_hp,fuel_type_kerosene,fuel_type_none,fuel_type_petrol,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,total_hours,region_North Western,region_Northern,region_Southern,region_Western,is_multi_day,has_engine
True,False,False,False,140,False,False,False,7,2000,1000,24.076,3,9,38.7,20.1,0.81,30.3,False,False,False,True,1,1
False,False,False,False,424,False,False,False,18,10000,30000,18.52,27,4,795.35,23.1,1.23,311.4,False,False,False,False,1,1
False,False,True,False,69,False,False,True,6,500,200,37.04,2,8,28.34,28.2,0.63,17.8,False,False,True,False,1,1
False,False,True,False,72,False,False,True,5,500,200,37.04,2,5,45.38,11.1,1.27,15.5,False,False,True,False,1,1
False,False,False,False,383,False,False,False,19,10000,30000,18.52,43,11,216.13,7.5,2.45,440.4,False,False,True,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,7,3.33,20.9,0.81,7.3,False,False,True,False,0,0
True,False,False,False,86,False,False,False,10,2000,1000,24.076,4,4,122.84,21.6,0.97,36.5,False,True,False,False,1,1
False,False,True,False,30,False,False,True,4,500,200,37.04,2,2,55.12,19.9,2.07,18.9,False,False,False,True,1,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,4,7.77,26.9,1.69,10.7,True,False,False,False,0,0
False,False,False,False,349,False,False,False,14,10000,30000,18.52,11,2,745.52,5.7,0.31,190.0,True,False,False,False,1,1
False,False,True,False,65,False,False,True,4,500,200,37.04,2,7,82.18,13.4,0.44,18.5,False,False,True,False,1,1
True,False,False,False,91,False,False,False,7,2000,1000,24.076,3,12,51.33,26.1,1.64,33.5,False,False,False,False,1,1
False,False,False,True,12,True,False,False,2,300,100,14.816,1,10,19.56,27.2,1.8,9.8,False,True,False,False,0,1
False,False,True,False,86,False,False,True,4,500,200,37.04,2,7,93.08,8.7,1.45,20.3,False,False,True,False,1,1
True,False,False,False,93,False,False,False,9,2000,1000,24.076,1,1,116.4,21.1,1.38,15.8,False,False,False,True,0,1
True,False,False,False,114,False,False,False,6,2000,1000,24.076,1,11,34.88,29.0,0.96,10.5,False,False,False,True,0,1
False,False,True,False,25,False,False,True,4,500,200,37.04,2,1,7.43,6.8,1.03,17.1,False,False,False,False,1,1
False,False,True,False,57,False,False,True,5,500,200,37.04,1,4,15.09,19.2,1.94,10.0,False,True,False,False,0,1
False,False,False,False,297,False,False,False,12,10000,30000,18.52,28,10,328.33,26.3,0.56,272.3,True,False,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,5,11.23,24.8,1.32,10.9,False,True,False,False,0,0
False,False,False,True,22,True,False,False,2,300,100,14.816,1,5,37.57,25.7,1.71,14.7,False,True,False,False,0,1
True,False,False,False,120,False,False,False,9,2000,1000,24.076,3,2,41.11,19.8,1.73,27.5,False,False,False,False,1,1
False,False,True,False,64,False,False,True,3,500,200,37.04,1,10,56.66,27.7,1.07,11.7,False,False,False,True,0,1
False,False,True,False,25,False,False,True,4,500,200,37.04,2,9,68.72,9.5,0.55,16.1,False,False,False,False,1,1
True,False,False,False,93,False,False,False,7,2000,1000,24.076,1,1,51.25,5.9,2.4,12.0,True,False,False,False,0,1
False,False,False,True,13,True,False,False,2,300,100,14.816,1,11,33.59,23.4,0.53,12.3,False,False,False,True,0,1
False,False,False,False,490,False,False,False,14,10000,30000,18.52,21,2,176.39,23.7,2.22,162.7,False,False,True,False,1,1
True,False,False,False,116,False,False,False,8,2000,1000,24.076,1,9,28.32,7.9,1.46,12.3,False,False,True,False,0,1
False,False,True,False,43,False,False,True,4,500,200,37.04,2,12,35.92,20.8,1.86,21.4,False,False,False,False,1,1
False,False,True,False,67,False,False,True,6,500,200,37.04,2,11,31.72,22.3,0.53,18.7,False,False,False,True,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,11,9.83,15.6,0.68,9.7,False,False,False,True,0,0
False,False,True,False,89,False,False,True,6,500,200,37.04,1,9,15.64,27.0,0.4,7.6,False,False,False,False,0,1
True,False,False,False,102,False,False,False,6,2000,1000,24.076,1,3,99.3,10.9,1.72,17.6,False,False,False,False,0,1
False,False,True,False,25,False,False,True,3,500,200,37.04,2,8,17.31,27.0,1.01,13.4,False,False,False,True,1,1
True,False,False,False,95,False,False,False,7,2000,1000,24.076,4,12,117.75,23.2,1.74,49.6,False,False,True,False,1,1
False,False,False,False,317,False,False,False,13,10000,30000,18.52,35,11,689.13,25.0,1.01,300.2,False,False,False,True,1,1
False,False,True,False,69,False,False,True,3,500,200,37.04,2,9,69.89,9.7,2.31,21.4,False,False,False,True,1,1
False,False,False,True,19,True,False,False,2,300,100,14.816,1,2,20.38,20.6,1.4,9.3,False,False,False,True,0,1
True,False,False,False,135,False,False,False,9,2000,1000,24.076,4,5,45.97,11.7,1.01,29.8,True,False,False,False,1,1
False,False,True,False,86,False,False,True,5,500,200,37.04,2,1,71.72,13.5,0.45,16.4,False,False,False,True,1,1
False,False,True,False,60,False,False,True,4,500,200,37.04,1,7,89.04,20.6,0.43,12.0,False,False,True,False,0,1
False,False,False,True,21,True,False,False,3,300,100,14.816,1,9,27.69,11.3,1.11,10.8,False,True,False,False,0,1
False,False,False,True,26,True,False,False,2,300,100,14.816,1,12,7.72,28.4,1.84,10.1,False,False,True,False,0,1
False,False,False,True,16,True,False,False,2,300,100,14.816,1,5,39.39,9.5,0.47,13.8,False,False,False,True,0,1
True,False,False,False,150,False,False,False,6,2000,1000,24.076,4,6,116.83,11.3,1.41,43.7,False,False,True,False,1,1
False,False,True,False,54,False,False,True,4,500,200,37.04,2,4,41.95,20.2,1.09,14.3,False,False,True,False,1,1
True,False,False,False,145,False,False,False,9,2000,1000,24.076,3,3,56.06,18.6,1.04,28.0,False,False,False,True,1,1
True,False,False,False,97,False,False,False,9,2000,1000,24.076,2,6,33.19,18.2,2.31,21.0,True,False,False,False,1,1
False,False,True,False,58,False,False,True,5,500,200,37.04,2,10,87.78,11.3,1.23,24.2,True,False,False,False,1,1
True,False,False,False,120,False,False,False,10,2000,1000,24.076,5,12,122.33,26.5,1.63,42.1,False,False,False,False,1,1
False,False,True,False,78,False,False,True,6,500,200,37.04,1,12,70.8,23.2,1.6,12.4,False,False,False,True,0,1
False,False,False,False,267,False,False,False,14,10000,30000,18.52,42,10,456.79,24.6,1.99,395.9,False,False,False,True,1,1
True,False,False,False,119,False,False,False,7,2000,1000,24.076,1,4,87.27,26.5,0.59,14.7,False,False,False,True,0,1
True,False,False,False,116,False,False,False,8,2000,1000,24.076,4,3,138.84,21.1,2.35,44.1,False,False,False,True,1,1
False,False,False,True,26,True,False,False,3,300,100,14.816,1,8,43.43,11.8,2.15,14.5,False,False,False,False,0,1
False,False,False,False,447,False,False,False,19,10000,30000,18.52,32,9,457.56,25.8,2.13,275.1,False,False,False,True,1,1
False,False,True,False,49,False,False,True,5,500,200,37.04,2,8,10.3,25.8,1.78,18.0,False,False,False,True,1,1
False,False,False,False,293,False,False,False,17,10000,30000,18.52,43,11,646.37,19.8,0.86,365.4,False,True,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,11,2.46,28.3,0.51,9.6,False,False,True,False,0,0
True,False,False,False,84,False,False,False,8,2000,1000,24.076,5,5,20.77,25.3,2.03,49.2,False,True,False,False,1,1
False,False,False,False,443,False,False,False,17,10000,30000,18.52,13,12,219.2,13.0,1.16,135.1,False,False,False,True,1,1
False,False,False,True,25,True,False,False,2,300,100,14.816,1,2,26.34,17.4,2.11,13.2,False,False,True,False,0,1
False,False,True,False,51,False,False,True,4,500,200,37.04,1,11,71.65,8.9,1.31,10.0,False,True,False,False,0,1
False,False,False,False,313,False,False,False,14,10000,30000,18.52,35,2,514.16,8.9,2.28,334.5,False,False,True,False,1,1
False,False,True,False,43,False,False,True,5,500,200,37.04,1,7,81.92,28.6,1.75,12.7,False,False,True,False,0,1
True,False,False,False,98,False,False,False,8,2000,1000,24.076,4,3,137.69,14.9,2.31,36.2,False,False,False,True,1,1
True,False,False,False,133,False,False,False,9,2000,1000,24.076,2,10,27.82,17.2,1.48,19.1,True,False,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,12,1.8,12.5,0.82,9.4,False,False,False,True,0,0
False,False,False,True,22,True,False,False,2,300,100,14.816,1,4,46.43,15.0,0.74,12.9,False,False,False,True,0,1
False,False,False,False,255,False,False,False,15,10000,30000,18.52,31,6,582.44,29.5,1.46,287.8,False,False,False,True,1,1
False,False,False,True,21,True,False,False,3,300,100,14.816,1,4,26.12,6.2,0.95,10.0,True,False,False,False,0,1
False,False,True,False,50,False,False,True,3,500,200,37.04,1,11,61.4,21.3,2.22,9.5,False,True,False,False,0,1
False,False,False,True,17,True,False,False,2,300,100,14.816,1,12,9.88,13.8,0.6,9.6,False,True,False,False,0,1
False,False,True,False,29,False,False,True,3,500,200,37.04,2,8,25.33,15.8,1.25,15.7,True,False,False,False,1,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,9,8.45,15.7,2.24,12.7,False,False,False,True,0,0
True,False,False,False,144,False,False,False,7,2000,1000,24.076,2,2,30.15,27.0,1.3,15.7,False,False,False,True,1,1
True,False,False,False,125,False,False,False,8,2000,1000,24.076,4,2,35.26,22.5,2.09,27.9,False,False,True,False,1,1
False,False,True,False,25,False,False,True,4,500,200,37.04,2,8,28.37,5.2,2.11,15.6,False,True,False,False,1,1
True,False,False,False,78,False,False,False,9,2000,1000,24.076,4,5,122.37,8.2,1.8,38.0,True,False,False,False,1,1
False,False,False,False,416,False,False,False,14,10000,30000,18.52,12,6,533.98,5.2,2.16,135.5,False,True,False,False,1,1
False,False,False,True,25,True,False,False,2,300,100,14.816,1,5,23.77,12.4,2.38,10.3,False,False,False,True,0,1
False,False,True,False,77,False,False,True,6,500,200,37.04,1,7,77.12,16.3,1.72,10.5,False,False,True,False,0,1
False,False,True,False,40,False,False,True,5,500,200,37.04,1,3,57.53,9.5,0.58,11.7,False,False,False,True,0,1
False,False,False,False,274,False,False,False,12,10000,30000,18.52,33,5,683.71,21.4,1.79,334.2,False,False,False,True,1,1
False,False,True,False,70,False,False,True,4,500,200,37.04,1,9,9.48,27.4,0.48,9.3,False,False,True,False,0,1
False,False,True,False,30,False,False,True,5,500,200,37.04,1,5,90.58,17.6,0.46,14.0,True,False,False,False,0,1
False,False,True,False,80,False,False,True,6,500,200,37.04,1,8,55.13,25.4,0.75,11.8,False,False,False,True,0,1
False,False,False,False,456,False,False,False,17,10000,30000,18.52,32,5,579.84,5.8,1.52,269.3,False,False,True,False,1,1
False,False,False,True,24,True,False,False,3,300,100,14.816,1,7,40.34,9.9,1.4,12.5,False,False,False,False,0,1
True,False,False,False,88,False,False,False,9,2000,1000,24.076,1,5,113.11,28.3,1.23,17.6,False,True,False,False,0,1
False,False,True,False,33,False,False,True,6,500,200,37.04,1,11,41.73,25.7,1.24,10.5,False,False,False,True,0,1
False,False,True,False,38,False,False,True,5,500,200,37.04,2,10,70.83,12.8,0.57,22.0,False,False,False,False,1,1
False,False,True,False,47,False,False,True,4,500,200,37.04,2,12,25.02,20.6,1.32,15.4,True,False,False,False,1,1
False,False,True,False,63,False,False,True,3,500,200,37.04,1,5,83.08,12.3,0.72,12.3,True,False,False,False,0,1
False,False,False,True,20,True,False,False,2,300,100,14.816,1,3,28.62,16.4,1.91,11.5,False,False,False,True,0,1
True,False,False,False,84,False,False,False,10,2000,1000,24.076,3,9,31.33,19.6,0.89,24.6,False,False,True,False,1,1
False,False,True,False,58,False,False,True,6,500,200,37.04,1,12,62.82,22.8,1.55,13.2,False,False,False,True,0,1
False,False,False,False,357,False,False,False,15,10000,30000,18.52,19,1,510.8,18.2,2.01,211.5,False,False,True,False,1,1
False,False,False,False,394,False,False,False,12,10000,30000,18.52,13,5,321.83,7.9,1.73,163.7,False,False,True,False,1,1
False,False,True,False,41,False,False,True,3,500,200,37.04,2,6,64.47,18.6,0.56,16.7,False,False,False,False,1,1
True,False,False,False,97,False,False,False,6,2000,1000,24.076,1,4,49.49,28.6,2.3,12.3,True,False,False,False,0,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,8,4.96,6.1,1.48,8.7,True,False,False,False,0,0
False,False,False,True,20,True,False,False,2,300,100,14.816,1,10,41.87,19.4,0.33,13.7,False,False,True,False,0,1
True,False,False,False,142,False,False,False,10,2000,1000,24.076,3,3,93.51,14.4,1.12,29.4,False,True,False,False,1,1
False,False,True,False,51,False,False,True,3,500,200,37.04,1,10,69.53,18.9,1.51,10.6,True,False,False,False,0,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,8,8.01,20.0,0.51,9.1,False,False,False,True,0,0
True,False,False,False,61,False,False,False,7,2000,1000,24.076,1,3,28.31,19.5,2.48,11.0,False,False,True,False,0,1
True,False,False,False,64,False,False,False,7,2000,1000,24.076,3,5,29.87,21.2,1.33,22.1,False,False,False,True,1,1
False,False,True,False,53,False,False,True,5,500,200,37.04,1,10,68.21,15.7,0.76,10.6,False,False,False,True,0,1
False,False,True,False,83,False,False,True,3,500,200,37.04,1,9,54.78,18.0,2.14,9.8,False,False,False,True,0,1
False,False,False,False,367,False,False,False,12,10000,30000,18.52,35,2,558.38,29.6,1.38,409.1,True,False,False,False,1,1
False,False,True,False,39,False,False,True,6,500,200,37.04,1,12,11.04,12.4,1.47,10.1,False,True,False,False,0,1
False,False,True,False,89,False,False,True,4,500,200,37.04,2,8,43.41,6.8,1.58,17.3,False,True,False,False,1,1
False,False,True,False,34,False,False,True,5,500,200,37.04,1,9,6.37,13.8,1.39,7.3,False,False,False,True,0,1
False,False,False,True,20,True,False,False,2,300,100,14.816,1,5,37.02,10.9,1.51,11.4,False,False,True,False,0,1
False,False,True,False,77,False,False,True,3,500,200,37.04,2,10,49.03,20.9,1.67,19.8,False,False,True,False,1,1
True,False,False,False,105,False,False,False,9,2000,1000,24.076,2,5,41.58,14.9,1.44,17.5,False,False,False,True,1,1
False,False,True,False,25,False,False,True,3,500,200,37.04,2,6,8.21,20.8,1.24,19.3,False,False,False,False,1,1
False,False,True,False,50,False,False,True,4,500,200,37.04,1,3,58.25,25.9,0.85,11.8,False,False,False,False,0,1
False,False,False,True,13,True,False,False,3,300,100,14.816,1,3,6.63,12.9,1.45,8.4,False,False,True,False,0,1
False,False,True,False,49,False,False,True,3,500,200,37.04,2,8,17.89,29.4,1.01,18.5,False,False,True,False,1,1
False,False,False,True,12,True,False,False,2,300,100,14.816,1,5,19.65,22.9,2.46,10.4,False,False,True,False,0,1
True,False,False,False,99,False,False,False,9,2000,1000,24.076,4,10,71.2,24.9,1.22,42.2,True,False,False,False,1,1
False,False,True,False,81,False,False,True,5,500,200,37.04,1,11,90.29,10.7,1.56,13.9,False,False,True,False,0,1
True,False,False,False,127,False,False,False,8,2000,1000,24.076,1,12,42.57,21.1,0.62,10.9,False,False,False,True,0,1
False,False,True,False,71,False,False,True,5,500,200,37.04,1,8,58.97,7.6,1.31,11.2,False,True,False,False,0,1
False,False,False,True,20,True,False,False,4,300,100,14.816,1,2,13.92,9.2,1.51,8.8,False,False,False,True,0,1
False,False,True,False,46,False,False,True,3,500,200,37.04,1,8,10.96,28.0,1.79,8.0,False,False,True,False,0,1
True,False,False,False,104,False,False,False,6,2000,1000,24.076,3,8,40.57,18.7,1.59,30.2,False,False,True,False,1,1
False,False,False,False,215,False,False,False,14,10000,30000,18.52,45,4,755.76,10.0,0.38,487.9,False,False,False,True,1,1
True,False,False,False,140,False,False,False,9,2000,1000,24.076,5,9,66.18,27.4,1.09,50.8,False,False,False,False,1,1
False,False,True,False,62,False,False,True,6,500,200,37.04,1,7,9.49,28.5,0.34,9.2,False,False,False,True,0,1
True,False,False,False,125,False,False,False,10,2000,1000,24.076,2,6,133.09,10.5,1.61,28.9,True,False,False,False,1,1
True,False,False,False,147,False,False,False,9,2000,1000,24.076,4,5,27.22,20.8,0.82,37.3,True,False,False,False,1,1
False,False,True,False,72,False,False,True,6,500,200,37.04,1,1,25.33,13.6,1.01,10.8,False,False,True,False,0,1
False,False,True,False,57,False,False,True,3,500,200,37.04,2,11,24.14,6.7,1.8,15.7,True,False,False,False,1,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,12,10.06,17.6,1.43,12.7,False,False,False,True,0,0
False,False,False,False,247,False,False,False,20,10000,30000,18.52,13,10,558.15,6.6,1.45,154.1,False,False,True,False,1,1
False,False,True,False,90,False,False,True,3,500,200,37.04,2,8,29.59,8.8,1.22,17.4,False,False,False,True,1,1
False,False,False,False,381,False,False,False,17,10000,30000,18.52,26,9,273.46,26.7,1.99,210.9,False,True,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,4,9.64,26.3,1.66,11.3,False,False,False,True,0,0
False,False,False,False,226,False,False,False,18,10000,30000,18.52,39,7,432.58,22.9,0.9,422.4,False,False,False,True,1,1
False,False,True,False,33,False,False,True,6,500,200,37.04,2,9,55.04,26.8,2.38,19.6,False,False,True,False,1,1
False,False,True,False,45,False,False,True,6,500,200,37.04,2,5,20.3,23.3,0.69,13.2,False,False,True,False,1,1
True,False,False,False,63,False,False,False,6,2000,1000,24.076,1,1,140.54,16.8,1.47,18.8,True,False,False,False,0,1
True,False,False,False,61,False,False,False,10,2000,1000,24.076,1,11,85.41,14.5,0.93,14.4,False,False,True,False,0,1
False,False,True,False,28,False,False,True,3,500,200,37.04,2,2,28.22,11.9,0.6,20.9,False,False,False,False,1,1
False,False,True,False,85,False,False,True,4,500,200,37.04,2,4,84.09,5.2,2.29,17.3,False,False,False,True,1,1
True,False,False,False,119,False,False,False,10,2000,1000,24.076,3,9,72.73,6.3,2.32,30.9,False,False,False,True,1,1
True,False,False,False,60,False,False,False,6,2000,1000,24.076,4,8,74.22,17.1,1.71,35.1,False,False,True,False,1,1
False,False,True,False,48,False,False,True,5,500,200,37.04,1,6,49.57,6.3,0.33,12.2,True,False,False,False,0,1
False,False,True,False,77,False,False,True,6,500,200,37.04,1,11,67.85,10.7,1.17,12.6,True,False,False,False,0,1
False,False,False,True,13,True,False,False,4,300,100,14.816,1,2,3.58,19.4,0.3,7.6,False,False,False,True,0,1
False,False,True,False,53,False,False,True,4,500,200,37.04,2,5,42.7,5.6,1.52,14.9,False,False,False,True,1,1
False,False,False,True,17,True,False,False,2,300,100,14.816,1,12,10.29,10.7,1.46,10.6,False,False,True,False,0,1
False,False,True,False,57,False,False,True,4,500,200,37.04,1,3,19.97,14.3,1.26,7.2,False,False,False,True,0,1
False,False,True,False,49,False,False,True,5,500,200,37.04,2,9,20.77,10.2,0.6,17.3,False,False,False,True,1,1
False,False,True,False,72,False,False,True,3,500,200,37.04,2,2,12.79,21.7,1.27,14.5,False,False,False,True,1,1
False,False,True,False,40,False,False,True,5,500,200,37.04,1,5,20.24,20.4,2.4,9.8,False,False,True,False,0,1
False,False,True,False,55,False,False,True,4,500,200,37.04,2,5,55.62,27.1,2.33,19.5,False,True,False,False,1,1
False,False,False,False,468,False,False,False,12,10000,30000,18.52,12,10,63.68,10.2,1.33,122.3,False,False,True,False,1,1
False,False,True,False,31,False,False,True,5,500,200,37.04,1,12,61.34,10.7,0.62,12.3,False,False,False,False,0,1
