boat_type,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,weather_factor,region,is_multi_day,has_engine,is_deep_sea,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr
TKBO,85,Diesel,3,300,150,13,1,6,467.99936509417904,7.927282987163939,1.548447909312387,1.2224983968191288,East,False,True,True,327323.50168875227,2880.0,525.0,330728.50168875227
IMUL,75,Diesel,5,200,100,12,7,3,49.09311890807358,14.21093055684722,2.049956410516398,1.183035592511282,North,True,True,False,31761.902274177934,2400.0,500.0,34661.90227417793
NMTR,0,None,5,100,30,8,5,3,259.3330341164883,13.140151143700605,1.54125582925664,1.0393702649941328,West,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,4,9,197.5483722480795,32.816679232891005,1.7807631656080312,0.8442093941229303,West,True,True,True,116740.53415186559,9600.0,2500.0,128840.53415186559
NMTR,0,None,4,100,30,8,1,7,264.51325269100016,23.231797796840333,0.9496910341061849,1.014179126092217,West,False,False,True,0.0,960.0,105.0,1065.0
NMTR,0,None,2,100,30,8,5,2,265.995026314552,10.964419034815169,1.1254889441636744,1.2736486329872347,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,6,300,150,13,3,4,454.85531090743984,27.385844095385465,1.2365945636938622,0.8160151711525774,West,True,True,True,212351.40043843948,3600.0,750.0,216701.40043843948
NMTR,0,None,5,100,30,8,7,6,187.39207545486016,25.54491668041704,1.6058201007434887,1.2687843946643529,South,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,3,200,100,12,2,8,54.012095653405424,27.324140392994405,2.1055027481165163,0.8861717439845229,South,True,True,False,26175.621172660944,2400.0,500.0,29075.621172660944
TKBO,85,Diesel,5,300,150,13,5,2,274.144528509056,11.372015454454461,2.8204915854797545,0.9810996141033621,West,True,True,True,153877.92232848643,3600.0,750.0,158227.92232848643
MDBT,120,Diesel,5,800,500,15,6,4,79.81146391389579,37.585712571874396,2.772565451801311,1.0629473903774542,North,True,True,False,59384.771102635925,9600.0,2500.0,71484.77110263592
NMTR,0,None,4,100,30,8,1,3,303.36390036512756,18.585592129757572,2.6948826441634273,1.3628979688728933,South,False,False,True,0.0,960.0,105.0,1065.0
TKBO,85,Diesel,6,300,150,13,5,11,414.9104708745331,17.64401295940455,1.5741603884306627,0.9680248833357882,West,True,True,True,229786.5171125524,3600.0,750.0,234136.5171125524
NMTR,0,None,4,100,30,8,2,6,418.8531738631139,35.20671628590038,0.659273370709381,0.8420125477226645,North,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,6,800,500,15,7,3,401.4907983251493,30.766205797867872,1.259913150962919,0.8123757970813879,West,True,True,True,228312.98511716514,9600.0,2500.0,240412.98511716514
IMUL,75,Diesel,6,200,100,12,6,9,148.61425669210058,16.218538411377537,1.8104275941373802,1.0896387896754032,South,True,True,True,88558.67277604931,2400.0,500.0,91458.67277604931
OBFR,40,Diesel,5,150,50,10,5,5,325.53005581643,22.02817424239013,1.053097815568096,0.9338379252337676,West,True,True,True,106397.30917369665,1800.0,250.0,108447.30917369665
TKBO,85,Diesel,2,300,150,13,7,12,214.68322154551498,23.71505715878978,0.526355551221387,1.244024655949685,East,True,True,True,152795.5542198951,3600.0,750.0,157145.5542198951
IMUL,75,Diesel,2,200,100,12,4,6,351.80129322472874,27.07336671924688,2.7299196854271437,1.1770952792959242,South,True,True,True,226462.92894806294,2400.0,500.0,229362.92894806294
MDBT,120,Diesel,6,800,500,15,3,4,46.61510137945237,9.402627460331926,1.1941302858112377,1.0836180592056155,South,True,True,False,35359.07598053263,9600.0,2500.0,47459.07598053263
OBFR,40,Diesel,4,150,50,10,2,2,164.71728202137447,28.249900746339513,1.794467406786835,1.1219001889218054,East,True,True,True,64678.72243646322,1800.0,250.0,66728.72243646323
IMUL,75,Diesel,5,200,100,12,3,9,234.3120338238044,30.177876453507643,1.0681936006171582,0.8234828096500266,East,True,True,True,105520.58778408356,2400.0,500.0,108420.58778408356
IMUL,75,Diesel,6,200,100,12,7,4,135.90937660115026,5.947705705611252,0.6527366338509837,0.8346987251432239,North,True,True,True,62039.350288119764,2400.0,500.0,64939.350288119764
OBFR,40,Diesel,5,150,50,10,3,7,303.73242199282066,22.218124271827744,1.6822563853791466,1.1579615038783877,East,True,True,True,123098.65825160108,1800.0,250.0,125148.65825160108
OBFR,40,Diesel,3,150,50,10,5,7,232.0511589988799,8.067857362572028,0.9845570471902549,1.0392743552226935,East,True,True,True,84407.68652653389,1800.0,250.0,86457.68652653389
OBFR,40,Diesel,3,150,50,10,2,7,419.43767301003277,17.710076705369453,0.7893822636983654,1.4688365546183575,West,True,True,True,215629.8852754192,1800.0,250.0,217679.8852754192
IMUL,75,Diesel,5,200,100,12,4,7,70.0371328047192,7.503832957130672,0.6136736404466004,0.8013510396145498,South,True,True,False,30692.99252287408,2400.0,500.0,33592.992522874076
TKBO,85,Diesel,4,300,150,13,4,6,207.04757990509475,32.50572578221539,0.9503420769471028,1.3453357897729843,South,True,True,True,159361.8933290023,3600.0,750.0,163711.8933290023
OBFR,40,Diesel,2,150,50,10,4,7,290.03075305058087,7.004225472800064,1.591742596230548,0.8444759390368031,West,True,True,True,85723.39738617915,1800.0,250.0,87773.39738617915
IMUL,75,Diesel,2,200,100,12,1,5,282.4168475428157,38.63404415241755,2.4735571309909044,1.4357628732142953,South,False,True,True,221748.85713323252,1920.0,350.0,224018.85713323252
IMUL,75,Diesel,3,200,100,12,1,8,484.07773756729574,36.17357029681963,1.2368050179387453,1.325039604624711,West,False,True,True,350777.75140285614,1920.0,350.0,353047.75140285614
MDBT,120,Diesel,3,800,500,15,6,6,153.97303271061946,21.780364413067712,1.2947689329012606,1.0704134745906795,West,True,True,True,115370.36625592696,9600.0,2500.0,127470.36625592696
IMUL,75,Diesel,3,200,100,12,3,3,411.68772168979683,11.236317009321166,0.9593126497088362,1.3804773126195031,North,True,True,True,310803.04044823727,2400.0,500.0,313703.04044823727
TKBO,85,Diesel,2,300,150,13,6,4,123.01937303656521,37.773611764944164,2.8538562417076694,1.1204603542320553,North,True,True,True,78859.42934858015,3600.0,750.0,83209.42934858015
TKBO,85,Diesel,6,300,150,13,4,4,179.8394608715193,10.222743668835392,0.9876400841653322,0.9812575095523409,South,True,True,True,100960.52768167644,3600.0,750.0,105310.52768167644
TKBO,85,Diesel,5,300,150,13,2,6,239.94340500563015,36.96255917860039,1.9794179179870715,1.400439702277424,West,True,True,True,192245.7990849635,3600.0,750.0,196595.7990849635
IMUL,75,Diesel,3,200,100,12,7,1,415.9787301141835,24.503987816374696,2.840422320204362,1.0772033343041785,East,True,True,True,245051.22855861837,2400.0,500.0,247951.22855861837
TKBO,85,Diesel,3,300,150,13,7,3,474.07266804231296,27.117126443813525,0.7337505073588619,0.85125166699059,North,True,True,True,230880.10925258542,3600.0,750.0,235230.10925258542
IMUL,75,Diesel,6,200,100,12,3,9,417.6420723065125,21.59275729450477,2.449918358201329,1.4048046234316967,East,True,True,True,320854.57803206926,2400.0,500.0,323754.57803206926
IMUL,75,Diesel,5,200,100,12,2,8,454.95846866958624,28.844788196603023,2.162484519168263,1.396965196261105,North,True,True,True,347572.5019788767,2400.0,500.0,350472.5019788767
MDBT,120,Diesel,3,800,500,15,3,3,372.1991850831218,24.541724450950646,2.7990625625631327,1.2557048501995025,South,True,True,True,327160.62536442484,9600.0,2500.0,339260.62536442484
IMUL,75,Diesel,6,200,100,12,5,7,116.9560534428874,23.898560368210298,2.7540425117803915,0.8927231085749566,West,True,True,True,57098.875091668146,2400.0,500.0,59998.875091668146
TKBO,85,Diesel,5,300,150,13,4,2,38.87290835406306,35.025917261011394,2.084986269519356,0.8072607957489384,West,True,True,False,17953.309696087515,3600.0,750.0,22303.309696087515
OBFR,40,Diesel,2,150,50,10,2,8,471.2843094939702,35.68077983744975,0.7186651066831677,1.2931234318793186,West,True,True,True,213300.0742893012,1800.0,250.0,215350.0742893012
NMTR,0,None,5,100,30,8,5,4,126.34588306591228,34.997890381159046,2.999165098216036,1.3003048436019946,West,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,6,800,500,15,3,4,446.78608920784126,23.98391508654599,1.760247924121025,0.8277155148695479,West,True,True,True,258868.24450565403,9600.0,2500.0,270968.24450565403
TKBO,85,Diesel,5,300,150,13,4,9,64.74426189965175,27.612118042719693,1.8202511081788817,0.9364599487561497,South,True,True,False,34687.58929574765,3600.0,750.0,39037.58929574765
NMTR,0,None,4,100,30,8,4,6,221.61434382583096,19.75361462216146,2.0268149024934994,0.8483856671107635,South,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,5,100,30,8,1,12,150.7364584270965,32.632584463478636,2.8867310783064237,1.4162208846855164,West,False,False,True,0.0,960.0,105.0,1065.0
MDBT,120,Diesel,2,800,500,15,4,9,293.15969160303234,38.0326695137368,2.5549849113275998,1.3266694783670872,South,True,True,True,272248.21059607575,9600.0,2500.0,284348.21059607575
NMTR,0,None,4,100,30,8,3,7,192.1714160197961,19.050284049436335,0.7048777050965065,0.9988870295248288,East,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,6,100,30,8,5,10,419.5483729635014,26.167739662792876,0.9391026808316195,1.192182325430884,East,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,4,800,500,15,1,11,231.46331822471805,25.00413175695889,1.6856774618559494,1.2063484242275335,South,False,True,True,195457.78644480533,7680.0,1750.0,204887.78644480533
TKBO,85,Diesel,4,300,150,13,6,4,449.4614698014426,13.600972028648403,1.9581248128014352,1.2116565729805513,North,True,True,True,311570.001722037,3600.0,750.0,315920.001722037
TKBO,85,Diesel,5,300,150,13,5,1,60.86271142292059,30.421341780647957,0.8692699266709959,1.0003258126040588,South,True,True,False,34831.83851013897,3600.0,750.0,39181.83851013897
IMUL,75,Diesel,6,200,100,12,7,5,285.80752702130417,23.077645459533382,0.8152737611619252,1.4400798792965839,West,True,True,True,225085.91274252065,2400.0,500.0,227985.91274252065
NMTR,0,None,3,100,30,8,7,8,270.29538269789475,23.155393575691427,1.4255502478908015,0.9689300301370181,West,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,6,150,50,10,5,11,482.1009148642499,18.154353920801814,1.2000872604183797,1.2605320954335755,South,True,True,True,212696.28674849682,1800.0,250.0,214746.28674849682
MDBT,120,Diesel,2,800,500,15,5,11,416.7907061194439,14.408758664323823,1.6438350047022379,1.131406384561691,East,True,True,True,330091.76615066,9600.0,2500.0,342191.76615066
IMUL,75,Diesel,5,200,100,12,7,9,72.36910617809919,26.214518606402226,1.9068236325929102,1.0583739029676402,East,True,True,False,41887.11043124694,2400.0,500.0,44787.11043124694
NMTR,0,None,5,100,30,8,5,1,489.0399397284288,12.959671337057584,1.8641849043726384,1.4510649394156705,South,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,4,150,50,10,5,7,277.49852010849406,30.799737457125655,2.964159738905421,1.165937473855733,East,True,True,True,113241.07323690067,1800.0,250.0,115291.07323690067
MDBT,120,Diesel,3,800,500,15,3,8,112.68542983715247,21.11854833706678,2.9960030990444957,1.1293567850317825,West,True,True,True,89083.4383325677,9600.0,2500.0,101183.4383325677
OBFR,40,Diesel,2,150,50,10,3,9,89.31137438969739,21.498565773143284,2.1435004265087034,1.0433817163582046,South,True,True,False,32615.049285361434,1800.0,250.0,34665.049285361434
OBFR,40,Diesel,2,150,50,10,2,12,67.98563079945254,9.817439814554131,2.5866363593212784,1.2158274699043998,East,True,True,False,28930.57911966356,1800.0,250.0,30980.57911966356
MDBT,120,Diesel,5,800,500,15,1,2,132.7308109701981,5.6760393969729295,1.0653328214180207,0.9746654841708855,East,False,True,True,90557.69809706368,7680.0,1750.0,99987.69809706368
TKBO,85,Diesel,3,300,150,13,1,8,67.36635911482176,22.009041389920352,1.5620500847721301,1.2726464187593742,North,False,True,False,49049.48617792291,2880.0,525.0,52454.48617792291
TKBO,85,Diesel,6,300,150,13,1,5,260.24823455786697,7.014002905598945,2.042387446096856,1.075726174360705,West,False,True,True,160167.04178683815,2880.0,525.0,163572.04178683815
MDBT,120,Diesel,4,800,500,15,1,6,379.4777513757818,12.634418096051231,0.8638398159346146,1.2601009573504827,North,False,True,True,334726.19446128176,7680.0,1750.0,344156.19446128176
OBFR,40,Diesel,3,150,50,10,3,10,54.49789926172612,13.575342129936072,2.6447119654819335,1.2987026200657206,East,True,True,False,24771.797595748492,1800.0,250.0,26821.797595748492
MDBT,120,Diesel,3,800,500,15,7,11,214.57148395248868,15.12039307478738,0.9837891962091736,0.917389228700331,North,True,True,True,137791.89771498134,9600.0,2500.0,149891.89771498134
TKBO,85,Diesel,5,300,150,13,2,7,491.76555553460145,20.161915585155583,2.51767994303824,0.9702316035375382,East,True,True,True,272971.4016240043,3600.0,750.0,277321.4016240043
NMTR,0,None,6,100,30,8,1,5,452.8187343281857,31.586987451287293,1.5459689386645041,0.8604300709947253,West,False,False,True,0.0,960.0,105.0,1065.0
IMUL,75,Diesel,2,200,100,12,2,11,297.4979271156223,36.43803326484262,2.8170473007633468,0.8003087355296987,North,True,True,True,130205.57258658367,2400.0,500.0,133105.57258658367
NMTR,0,None,2,100,30,8,5,10,165.77765551514432,25.40378676068285,2.175825823157407,1.1456580649807857,South,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,7,5,266.4128940902061,6.085333676667217,1.7679097096365388,1.3529405147091484,West,True,True,True,252308.55863889013,9600.0,2500.0,264408.55863889016
TKBO,85,Diesel,3,300,150,13,6,12,198.3672125707476,33.307250145102685,1.6044895431016197,1.0940708071714786,West,True,True,True,124164.92975222337,3600.0,750.0,128514.92975222337
NMTR,0,None,2,100,30,8,3,5,451.90324264208607,32.39096606633906,2.475189765463289,1.475249345057744,East,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,4,800,500,15,1,12,299.99265138175787,10.051119525670423,1.9976502994570762,1.370735245637969,North,False,True,True,287847.35047695163,7680.0,1750.0,297277.35047695163
NMTR,0,None,2,100,30,8,6,4,22.77875628067145,36.140903645374024,1.7049485896563603,1.0383689900763904,North,True,False,False,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,2,300,150,13,1,1,195.93341588430147,31.273026429674665,0.941336764574704,1.2833929368074313,South,False,True,True,143863.88404627593,2880.0,525.0,147268.88404627593
NMTR,0,None,3,100,30,8,2,12,288.4796477074436,25.132889176937375,2.3383730496222834,1.4270412379294197,West,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,3,100,30,8,5,1,492.1365764643174,30.59066936324452,1.8097109567277738,0.8029552655994007,West,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,2,100,30,8,1,5,120.5754750420055,28.130782946012065,2.9703468724576445,0.9254197500494822,South,False,False,True,0.0,960.0,105.0,1065.0
TKBO,85,Diesel,3,300,150,13,2,10,154.6674601001468,33.914954087866704,0.9420390009503994,1.4743521236571646,North,True,True,True,130461.93025412517,3600.0,750.0,134811.93025412515
MDBT,120,Diesel,6,800,500,15,3,5,435.28739743365605,14.40591594951605,1.432034169493547,0.8842764020631402,North,True,True,True,269440.06156624306,9600.0,2500.0,281540.06156624306
OBFR,40,Diesel,3,150,50,10,6,11,432.10719799995746,12.952829440671355,2.3912430283680073,1.3192250000574246,West,True,True,True,199516.3164072076,1800.0,250.0,201566.3164072076
TKBO,85,Diesel,4,300,150,13,5,10,497.27667458809657,10.619039155326512,1.8534164536348916,1.3360801785632401,North,True,True,True,380114.3243908692,3600.0,750.0,384464.3243908692
MDBT,120,Diesel,4,800,500,15,2,6,494.862721640735,9.193614819966667,0.616984207551599,1.4335347629150346,East,True,True,True,496582.04003991786,9600.0,2500.0,508682.04003991786
IMUL,75,Diesel,5,200,100,12,2,11,375.84574403572475,9.916938026107358,0.7924109205456021,0.8207071244676688,West,True,True,True,168688.66865756235,2400.0,500.0,171588.66865756235
NMTR,0,None,3,100,30,8,7,3,409.9011749832659,9.904028365940288,2.0099213522877086,1.2654666882677525,East,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,7,5,412.7262821327388,27.59340477518173,2.0114154092296324,1.0351574096301202,East,True,True,True,299065.66836915724,9600.0,2500.0,311165.66836915724
TKBO,85,Diesel,2,300,150,13,3,4,206.8391678674464,22.668986445587294,2.6723632851037538,1.2156185370312644,South,True,True,True,143851.27726255255,3600.0,750.0,148201.27726255255
MDBT,120,Diesel,6,800,500,15,6,7,431.86349483775757,34.50570990574164,1.5283984624571767,1.3044169983099332,South,True,True,True,394331.0585311336,9600.0,2500.0,406431.0585311336
NMTR,0,None,5,100,30,8,6,8,258.09184145126295,28.161228218124464,1.7927950722932382,0.9390109848781053,East,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,4,200,100,12,3,2,151.79418966257742,37.01024486645835,2.8759308936468946,0.8106766899986303,North,True,True,True,67296.25614506078,2400.0,500.0,70196.25614506078
TKBO,85,Diesel,3,300,150,13,2,3,412.0970379761157,32.39628571671181,0.8292081556428037,1.139989099938187,East,True,True,True,268771.87325836834,3600.0,750.0,273121.87325836834
IMUL,75,Diesel,3,200,100,12,7,6,171.15457775211152,28.22249753872107,2.4105218328178086,0.9071655561949012,East,True,True,True,84910.84094160811,2400.0,500.0,87810.84094160811
IMUL,75,Diesel,5,200,100,12,3,4,55.36056385186317,20.180679781553984,0.7871330754512027,0.8889338827397093,East,True,True,False,26912.74740847455,2400.0,500.0,29812.74740847455
IMUL,75,Diesel,2,200,100,12,6,1,326.56575125004724,15.337809630927772,1.5117742120822324,1.4443853548614447,South,True,True,True,257953.71246361375,2400.0,500.0,260853.71246361375
IMUL,75,Diesel,2,200,100,12,5,12,276.41505053859777,38.38861676304037,1.3771750225424757,1.382797008022842,North,True,True,True,209029.7917188117,2400.0,500.0,211929.7917188117
MDBT,120,Diesel,2,800,500,15,7,3,314.5503232751371,27.733556497880617,1.1714613188620187,0.9197696343800138,South,True,True,True,202519.6850830216,9600.0,2500.0,214619.6850830216
OBFR,40,Diesel,4,150,50,10,1,8,390.982457021131,30.506600385352684,2.829826773409926,1.3365226720470673,West,False,True,True,182894.92136349337,1440.0,175.0,184509.92136349337
OBFR,40,Diesel,4,150,50,10,6,12,45.3983261626813,36.880077617540806,2.270002977575487,1.2532613278860163,West,True,True,False,19913.588285655555,1800.0,250.0,21963.588285655555
OBFR,40,Diesel,3,150,50,10,3,2,88.56502337913481,19.985812490723415,1.199725931438962,0.9207596525338098,East,True,True,False,28541.48505362732,1800.0,250.0,30591.48505362732
TKBO,85,Diesel,3,300,150,13,4,9,76.528755873464,12.55359325528251,1.9543588751963683,0.8226910523676615,North,True,True,False,36020.111548103014,3600.0,750.0,40370.111548103014
IMUL,75,Diesel,6,200,100,12,5,9,475.49132147554116,18.244956954244806,1.4935189524619719,1.0768125245394904,West,True,True,True,280008.20874397433,2400.0,500.0,282908.20874397433
